names	tissues	correlation	ontology	similarity.measure	expr.distance	status
13253	SRR1487704_Colon_Sigmoid	colon	0.609016138450574	Cosine	Spearman	Euclid	Not transformed
13254	SRR1487728_Thyroid	thyroid	0.746683025219402	Cosine	Spearman	Euclid	Not transformed
13255	SRR1487890_Liver	liver	0.220192776764867	Cosine	Spearman	Euclid	Not transformed
13256	SRR1488307_Colon_Transverse	colon	0.371526135529795	Cosine	Spearman	Euclid	Not transformed
13257	SRR1488770_Prostate	prostate	-0.0495674690429712	Cosine	Spearman	Euclid	Not transformed
13258	SRR1488790_Liver	liver	0.202308144239409	Cosine	Spearman	Euclid	Not transformed
13259	SRR1489349_Colon_Sigmoid	colon	0.507091948090771	Cosine	Spearman	Euclid	Not transformed
13260	SRR1489631_Prostate	prostate	-0.153715203523858	Cosine	Spearman	Euclid	Not transformed
13261	SRR1489757_Liver	liver	0.617380490703138	Cosine	Spearman	Euclid	Not transformed
13262	SRR1490546_Liver	liver	0.204433091805347	Cosine	Spearman	Euclid	Not transformed
13263	SRR1490635_Colon_Sigmoid	colon	0.658282338599846	Cosine	Spearman	Euclid	Not transformed
13264	SRR1490658_Kidney_Cortex	kidney	-0.211537038325888	Cosine	Spearman	Euclid	Not transformed
13265	SRR1491275_Thyroid	thyroid	0.754788908030088	Cosine	Spearman	Euclid	Not transformed
13266	SRR1498226_Thyroid	thyroid	0.709157646823377	Cosine	Spearman	Euclid	Not transformed
13267	SRR1498290_Colon_Transverse	colon	0.674766333796204	Cosine	Spearman	Euclid	Not transformed
13268	SRR1498438_Thyroid	thyroid	0.711269289380885	Cosine	Spearman	Euclid	Not transformed
13269	SRR1498505_Colon_Transverse	colon	0.660765942143825	Cosine	Spearman	Euclid	Not transformed
13270	SRR1498661_Colon_Transverse	colon	0.283010491509541	Cosine	Spearman	Euclid	Not transformed
13271	SRR1499040_Liver	liver	0.415969698649398	Cosine	Spearman	Euclid	Not transformed
13272	SRR1499215_Prostate	prostate	-0.181930102301919	Cosine	Spearman	Euclid	Not transformed
13273	SRR1499260_Colon_Sigmoid	colon	0.534657638114501	Cosine	Spearman	Euclid	Not transformed
13274	SRR1499395_Liver	liver	0.62570673069699	Cosine	Spearman	Euclid	Not transformed
13275	SRR1499543_Thyroid	thyroid	0.757990450065419	Cosine	Spearman	Euclid	Not transformed
13276	SRR1499652_Colon_Transverse	colon	0.613461701729536	Cosine	Spearman	Euclid	Not transformed
13277	SRR1499675_Liver	liver	0.126155252799633	Cosine	Spearman	Euclid	Not transformed
13278	SRR1499699_Thyroid	thyroid	0.752460602483225	Cosine	Spearman	Euclid	Not transformed
13279	SRR1500071_Colon_Sigmoid	colon	0.621147935944679	Cosine	Spearman	Euclid	Not transformed
13280	SRR1500089_Prostate	prostate	-0.0963892004598241	Cosine	Spearman	Euclid	Not transformed
13281	SRR1500131_Colon_Transverse	colon	0.517296286664735	Cosine	Spearman	Euclid	Not transformed
13282	SRR1500261_Kidney_Cortex	kidney	-0.349479399649547	Cosine	Spearman	Euclid	Not transformed
13283	SRR1500516_Colon_Transverse	colon	0.246893848115451	Cosine	Spearman	Euclid	Not transformed
13284	SRR1500661_Liver	liver	-0.0266440625516878	Cosine	Spearman	Euclid	Not transformed
13285	SRR1500908_Thyroid	thyroid	0.744152508369375	Cosine	Spearman	Euclid	Not transformed
13286	SRR1501097_Thyroid	thyroid	0.74356761405162	Cosine	Spearman	Euclid	Not transformed
13287	SRR598068_Thyroid	thyroid	0.759336762058007	Jaccard	Spearman	Euclid	Not transformed
13288	SRR597952_Thyroid	thyroid	0.535088936719647	Jaccard	Spearman	Euclid	Not transformed
13289	SRR598100_Thyroid	thyroid	0.733487944175044	Jaccard	Spearman	Euclid	Not transformed
13290	SRR598364_Thyroid	thyroid	0.779620451330202	Jaccard	Spearman	Euclid	Not transformed
13291	SRR598565_Thyroid	thyroid	0.77416001321669	Jaccard	Spearman	Euclid	Not transformed
13292	SRR598645_Thyroid	thyroid	-0.0188824963363451	Jaccard	Spearman	Euclid	Not transformed
13293	SRR599346_Thyroid	thyroid	0.780679550097704	Jaccard	Spearman	Euclid	Not transformed
13294	SRR599412_Thyroid	thyroid	0.777952868600942	Jaccard	Spearman	Euclid	Not transformed
13295	SRR599122_Thyroid	thyroid	0.680689787385249	Jaccard	Spearman	Euclid	Not transformed
13296	SRR602389_Thyroid	thyroid	0.775324310802518	Jaccard	Spearman	Euclid	Not transformed
13297	SRR601157_Thyroid	thyroid	0.762836363471454	Jaccard	Spearman	Euclid	Not transformed
13298	SRR601962_Thyroid	thyroid	0.768148300904461	Jaccard	Spearman	Euclid	Not transformed
13299	SRR601359_Thyroid	thyroid	0.774085473251643	Jaccard	Spearman	Euclid	Not transformed
13300	SRR608064_Thyroid	thyroid	0.569662447385593	Jaccard	Spearman	Euclid	Not transformed
13301	SRR607679_Thyroid	thyroid	0.682242743713576	Jaccard	Spearman	Euclid	Not transformed
13302	SRR601525_Thyroid	thyroid	0.777658473863088	Jaccard	Spearman	Euclid	Not transformed
13303	SRR601549_Thyroid	thyroid	0.752612365875704	Jaccard	Spearman	Euclid	Not transformed
13304	SRR601843_Thyroid	thyroid	0.76606230491807	Jaccard	Spearman	Euclid	Not transformed
13305	SRR607705_Thyroid	thyroid	0.768784949399835	Jaccard	Spearman	Euclid	Not transformed
13306	SRR602338_Thyroid	thyroid	0.771259349968191	Jaccard	Spearman	Euclid	Not transformed
13307	SRR608120_Thyroid	thyroid	0.782759322106363	Jaccard	Spearman	Euclid	Not transformed
13308	SRR602951_Thyroid	thyroid	0.0097879881546558	Jaccard	Spearman	Euclid	Not transformed
13309	SRR602978_Thyroid	thyroid	0.76091476797573	Jaccard	Spearman	Euclid	Not transformed
13310	SRR603036_Thyroid	thyroid	0.675859691039436	Jaccard	Spearman	Euclid	Not transformed
13311	SRR603726_Thyroid	thyroid	0.759643196912332	Jaccard	Spearman	Euclid	Not transformed
13312	SRR603834_Thyroid	thyroid	0.679379932652545	Jaccard	Spearman	Euclid	Not transformed
13313	SRR604148_Thyroid	thyroid	0.631883227696043	Jaccard	Spearman	Euclid	Not transformed
13314	SRR604294_Thyroid	thyroid	0.698127664798654	Jaccard	Spearman	Euclid	Not transformed
13315	SRR604342_Thyroid	thyroid	-0.25047612854175	Jaccard	Spearman	Euclid	Not transformed
13316	SRR603268_Thyroid	thyroid	0.768866274860074	Jaccard	Spearman	Euclid	Not transformed
13317	SRR603942_Thyroid	thyroid	0.655456694083912	Jaccard	Spearman	Euclid	Not transformed
13318	SRR608512_Thyroid	thyroid	0.779095775326926	Jaccard	Spearman	Euclid	Not transformed
13319	SRR607502_Thyroid	thyroid	0.760133135672361	Jaccard	Spearman	Euclid	Not transformed
13320	SRR613402_Thyroid	thyroid	0.750829672067285	Jaccard	Spearman	Euclid	Not transformed
13321	SRR614912_Thyroid	thyroid	0.762118744158447	Jaccard	Spearman	Euclid	Not transformed
13322	SRR613018_Thyroid	thyroid	0.658346280661687	Jaccard	Spearman	Euclid	Not transformed
13323	SRR613258_Thyroid	thyroid	0.779093913453245	Jaccard	Spearman	Euclid	Not transformed
13324	SRR613795_Thyroid	thyroid	0.777209915984455	Jaccard	Spearman	Euclid	Not transformed
13325	SRR615285_Thyroid	thyroid	0.774591471411009	Jaccard	Spearman	Euclid	Not transformed
13326	SRR613975_Thyroid	thyroid	0.770742446548694	Jaccard	Spearman	Euclid	Not transformed
13327	SRR613711_Thyroid	thyroid	0.767438791085709	Jaccard	Spearman	Euclid	Not transformed
13328	SRR614023_Thyroid	thyroid	0.770030749767206	Jaccard	Spearman	Euclid	Not transformed
13329	SRR614107_Thyroid	thyroid	0.102090742348946	Jaccard	Spearman	Euclid	Not transformed
13330	SRR614275_Thyroid	thyroid	0.0113415887503837	Jaccard	Spearman	Euclid	Not transformed
13331	SRR615347_Thyroid	thyroid	0.767806904199907	Jaccard	Spearman	Euclid	Not transformed
13332	SRR614743_Thyroid	thyroid	0.730655242271253	Jaccard	Spearman	Euclid	Not transformed
13333	SRR615886_Thyroid	thyroid	0.774486142557061	Jaccard	Spearman	Euclid	Not transformed
13334	SRR615491_Thyroid	thyroid	0.642537229451428	Jaccard	Spearman	Euclid	Not transformed
13335	SRR654754_Thyroid	thyroid	0.779653675431663	Jaccard	Spearman	Euclid	Not transformed
13336	SRR655696_Thyroid	thyroid	0.612330155388361	Jaccard	Spearman	Euclid	Not transformed
13337	SRR654969_Thyroid	thyroid	0.775836668885949	Jaccard	Spearman	Euclid	Not transformed
13338	SRR655076_Thyroid	thyroid	0.768572672157373	Jaccard	Spearman	Euclid	Not transformed
13339	SRR658009_Thyroid	thyroid	0.777070553261763	Jaccard	Spearman	Euclid	Not transformed
13340	SRR655780_Thyroid	thyroid	0.770421110794213	Jaccard	Spearman	Euclid	Not transformed
13341	SRR655495_Thyroid	thyroid	0.722761542131668	Jaccard	Spearman	Euclid	Not transformed
13342	SRR656035_Thyroid	thyroid	0.777827886635919	Jaccard	Spearman	Euclid	Not transformed
13343	SRR657821_Thyroid	thyroid	0.771523085852767	Jaccard	Spearman	Euclid	Not transformed
13344	SRR657809_Prostate	prostate	-0.19697200835926	Jaccard	Spearman	Euclid	Not transformed
13345	SRR655277_Thyroid	thyroid	0.776359264319271	Jaccard	Spearman	Euclid	Not transformed
13346	SRR656191_Thyroid	thyroid	0.755134128964076	Jaccard	Spearman	Euclid	Not transformed
13347	SRR658021_Thyroid	thyroid	0.747602743532082	Jaccard	Spearman	Euclid	Not transformed
13348	SRR658117_Thyroid	thyroid	0.400236741920941	Jaccard	Spearman	Euclid	Not transformed
13349	SRR656469_Thyroid	thyroid	0.763685188727218	Jaccard	Spearman	Euclid	Not transformed
13350	SRR656528_Thyroid	thyroid	0.708824365523787	Jaccard	Spearman	Euclid	Not transformed
13351	SRR656373_Thyroid	thyroid	0.169995545203787	Jaccard	Spearman	Euclid	Not transformed
13352	SRR657101_Thyroid	thyroid	0.767981063272947	Jaccard	Spearman	Euclid	Not transformed
13353	SRR657360_Thyroid	thyroid	0.774738399842627	Jaccard	Spearman	Euclid	Not transformed
13354	SRR657372_Thyroid	thyroid	0.767108169605663	Jaccard	Spearman	Euclid	Not transformed
13355	SRR657420_Thyroid	thyroid	0.774135808858838	Jaccard	Spearman	Euclid	Not transformed
13356	SRR657845_Thyroid	thyroid	0.763013649310135	Jaccard	Spearman	Euclid	Not transformed
13357	SRR658573_Thyroid	thyroid	0.750231206759145	Jaccard	Spearman	Euclid	Not transformed
13358	SRR659649_Liver	liver	0.676349552960234	Jaccard	Spearman	Euclid	Not transformed
13359	SRR659744_Thyroid	thyroid	0.769132960188989	Jaccard	Spearman	Euclid	Not transformed
13360	SRR659578_Thyroid	thyroid	0.776942338138315	Jaccard	Spearman	Euclid	Not transformed
13361	SRR659133_Thyroid	thyroid	-0.0673971792501981	Jaccard	Spearman	Euclid	Not transformed
13362	SRR659923_Thyroid	thyroid	0.758159927856061	Jaccard	Spearman	Euclid	Not transformed
13363	SRR659947_Thyroid	thyroid	0.770223539398475	Jaccard	Spearman	Euclid	Not transformed
13364	SRR659851_Thyroid	thyroid	0.770268856812796	Jaccard	Spearman	Euclid	Not transformed
13365	SRR659259_Thyroid	thyroid	0.466901944743304	Jaccard	Spearman	Euclid	Not transformed
13366	SRR660079_Thyroid	thyroid	0.763637613421638	Jaccard	Spearman	Euclid	Not transformed
13367	SRR660212_Thyroid	thyroid	0.614350968063791	Jaccard	Spearman	Euclid	Not transformed
13368	SRR660236_Thyroid	thyroid	-0.0422266271724093	Jaccard	Spearman	Euclid	Not transformed
13369	SRR660438_Thyroid	thyroid	0.693313468263005	Jaccard	Spearman	Euclid	Not transformed
13370	SRR665646_Thyroid	thyroid	0.774153245453628	Jaccard	Spearman	Euclid	Not transformed
13371	SRR665490_Thyroid	thyroid	0.78251568854683	Jaccard	Spearman	Euclid	Not transformed
13372	SRR661052_Prostate	prostate	-0.0599151068725529	Jaccard	Spearman	Euclid	Not transformed
13373	SRR663368_Thyroid	thyroid	0.759662731809206	Jaccard	Spearman	Euclid	Not transformed
13374	SRR663380_Thyroid	thyroid	0.771202790383263	Jaccard	Spearman	Euclid	Not transformed
13375	SRR663392_Thyroid	thyroid	0.721139294548861	Jaccard	Spearman	Euclid	Not transformed
13376	SRR661409_Thyroid	thyroid	0.706551455151965	Jaccard	Spearman	Euclid	Not transformed
13377	SRR661493_Thyroid	thyroid	0.782019496255517	Jaccard	Spearman	Euclid	Not transformed
13378	SRR661711_Thyroid	thyroid	0.773270528186161	Jaccard	Spearman	Euclid	Not transformed
13379	SRR661794_Thyroid	thyroid	0.777660808593576	Jaccard	Spearman	Euclid	Not transformed
13380	SRR663149_Thyroid	thyroid	0.766032928688882	Jaccard	Spearman	Euclid	Not transformed
13381	SRR662510_Thyroid	thyroid	0.769741006758198	Jaccard	Spearman	Euclid	Not transformed
13382	SRR663795_Thyroid	thyroid	0.772452740069122	Jaccard	Spearman	Euclid	Not transformed
13383	SRR807751_Colon_Transverse	colon	0.235994362748273	Jaccard	Spearman	Euclid	Not transformed
13384	SRR807799_Thyroid	thyroid	0.757534190531528	Jaccard	Spearman	Euclid	Not transformed
13385	SRR807971_Liver	liver	0.702769623242045	Jaccard	Spearman	Euclid	Not transformed
13386	SRR807995_Liver	liver	0.139884348769221	Jaccard	Spearman	Euclid	Not transformed
13387	SRR808638_Colon_Transverse	colon	0.249779640017343	Jaccard	Spearman	Euclid	Not transformed
13388	SRR808658_Thyroid	thyroid	0.763460646761302	Jaccard	Spearman	Euclid	Not transformed
13389	SRR808886_Thyroid	thyroid	0.761049963647803	Jaccard	Spearman	Euclid	Not transformed
13390	SRR809043_Thyroid	thyroid	0.561574497669345	Jaccard	Spearman	Euclid	Not transformed
13391	SRR809503_Thyroid	thyroid	0.77271716750678	Jaccard	Spearman	Euclid	Not transformed
13392	SRR809565_Colon_Transverse	colon	0.452967871258225	Jaccard	Spearman	Euclid	Not transformed
13393	SRR809943_Kidney_Cortex	kidney	-0.335153221477982	Jaccard	Spearman	Euclid	Not transformed
13394	SRR810007_Kidney_Cortex	kidney	-0.230969969540116	Jaccard	Spearman	Euclid	Not transformed
13395	SRR810153_Colon_Transverse	colon	0.240940007565793	Jaccard	Spearman	Euclid	Not transformed
13396	SRR810343_Thyroid	thyroid	0.771902636191005	Jaccard	Spearman	Euclid	Not transformed
13397	SRR810805_Thyroid	thyroid	0.779105232463083	Jaccard	Spearman	Euclid	Not transformed
13398	SRR812270_Thyroid	thyroid	0.76416021476567	Jaccard	Spearman	Euclid	Not transformed
13399	SRR812697_Colon_Transverse	colon	0.306969921356105	Jaccard	Spearman	Euclid	Not transformed
13400	SRR812721_Colon_Transverse	colon	0.245086152003317	Jaccard	Spearman	Euclid	Not transformed
13401	SRR813108_Prostate	prostate	-0.132819318363966	Jaccard	Spearman	Euclid	Not transformed
13402	SRR813529_Colon_Transverse	colon	0.540155029987545	Jaccard	Spearman	Euclid	Not transformed
13403	SRR813848_Thyroid	thyroid	-0.0711858321195708	Jaccard	Spearman	Euclid	Not transformed
13404	SRR814108_Colon_Transverse	colon	0.460790288234027	Jaccard	Spearman	Euclid	Not transformed
13405	SRR814919_Thyroid	thyroid	0.778583955118114	Jaccard	Spearman	Euclid	Not transformed
13406	SRR815140_Liver	liver	0.23180430173472	Jaccard	Spearman	Euclid	Not transformed
13407	SRR815280_Prostate	prostate	-0.159099434852075	Jaccard	Spearman	Euclid	Not transformed
13408	SRR815542_Prostate	prostate	-0.131906202314465	Jaccard	Spearman	Euclid	Not transformed
13409	SRR815711_Liver	liver	0.657296514905429	Jaccard	Spearman	Euclid	Not transformed
13410	SRR815845_Prostate	prostate	-0.0882002780829706	Jaccard	Spearman	Euclid	Not transformed
13411	SRR816096_Colon_Transverse	colon	0.533781635413706	Jaccard	Spearman	Euclid	Not transformed
13412	SRR816794_Colon_Transverse	colon	0.204764304356403	Jaccard	Spearman	Euclid	Not transformed
13413	SRR816818_Prostate	prostate	-0.25406152391227	Jaccard	Spearman	Euclid	Not transformed
13414	SRR816892_Thyroid	thyroid	0.24874163066347	Jaccard	Spearman	Euclid	Not transformed
13415	SRR816969_Prostate	prostate	-0.135492874398366	Jaccard	Spearman	Euclid	Not transformed
13416	SRR818523_Colon_Transverse	colon	0.248566106216398	Jaccard	Spearman	Euclid	Not transformed
13417	SRR818749_Thyroid	thyroid	0.756276876100886	Jaccard	Spearman	Euclid	Not transformed
13418	SRR819486_Colon_Transverse	colon	0.217948119587313	Jaccard	Spearman	Euclid	Not transformed
13419	SRR819690_Thyroid	thyroid	0.761918057818487	Jaccard	Spearman	Euclid	Not transformed
13420	SRR819867_Thyroid	thyroid	0.744222337498473	Jaccard	Spearman	Euclid	Not transformed
13421	SRR820186_Thyroid	thyroid	0.778181949992213	Jaccard	Spearman	Euclid	Not transformed
13422	SRR820234_Prostate	prostate	-0.0312280428397269	Jaccard	Spearman	Euclid	Not transformed
13423	SRR821043_Liver	liver	0.432925599029276	Jaccard	Spearman	Euclid	Not transformed
13424	SRR821148_Thyroid	thyroid	0.781701760123485	Jaccard	Spearman	Euclid	Not transformed
13425	SRR821176_Thyroid	thyroid	0.761343383118492	Jaccard	Spearman	Euclid	Not transformed
13426	SRR821207_Thyroid	thyroid	0.777861412183595	Jaccard	Spearman	Euclid	Not transformed
13427	SRR821356_Kidney_Cortex	kidney	-0.282006433274472	Jaccard	Spearman	Euclid	Not transformed
13428	SRR1069141_Liver	liver	0.656225240075124	Jaccard	Spearman	Euclid	Not transformed
13429	SRR1069209_Prostate	prostate	-0.141160021865428	Jaccard	Spearman	Euclid	Not transformed
13430	SRR1069279_Thyroid	thyroid	0.747983546940861	Jaccard	Spearman	Euclid	Not transformed
13431	SRR1069514_Prostate	prostate	-0.191022819538449	Jaccard	Spearman	Euclid	Not transformed
13432	SRR1069850_Colon_Transverse	colon	0.555206741912939	Jaccard	Spearman	Euclid	Not transformed
13433	SRR1069943_Colon_Sigmoid	colon	0.228922611865636	Jaccard	Spearman	Euclid	Not transformed
13434	SRR1069991_Colon_Transverse	colon	0.233939226579303	Jaccard	Spearman	Euclid	Not transformed
13435	SRR1070689_Liver	liver	0.215568810523015	Jaccard	Spearman	Euclid	Not transformed
13436	SRR1070863_Thyroid	thyroid	0.770500846273436	Jaccard	Spearman	Euclid	Not transformed
13437	SRR1070960_Thyroid	thyroid	0.771006430683095	Jaccard	Spearman	Euclid	Not transformed
13438	SRR1071668_Liver	liver	0.561412615141179	Jaccard	Spearman	Euclid	Not transformed
13439	SRR1071807_Kidney_Cortex	kidney	-0.303457387308964	Jaccard	Spearman	Euclid	Not transformed
13440	SRR1072578_Colon_Transverse	colon	0.30717874674387	Jaccard	Spearman	Euclid	Not transformed
13441	SRR1073069_Prostate	prostate	-0.160745549882258	Jaccard	Spearman	Euclid	Not transformed
13442	SRR1073217_Colon_Transverse	colon	0.21802927363696	Jaccard	Spearman	Euclid	Not transformed
13443	SRR1073267_Thyroid	thyroid	0.413889506980323	Jaccard	Spearman	Euclid	Not transformed
13444	SRR1073341_Thyroid	thyroid	0.773142644062479	Jaccard	Spearman	Euclid	Not transformed
13445	SRR1073435_Liver	liver	0.576425747861762	Jaccard	Spearman	Euclid	Not transformed
13446	SRR1073655_Colon_Transverse	colon	0.303088216177658	Jaccard	Spearman	Euclid	Not transformed
13447	SRR1073899_Colon_Transverse	colon	0.272033611304339	Jaccard	Spearman	Euclid	Not transformed
13448	SRR1073971_Colon_Transverse	colon	0.416014555028332	Jaccard	Spearman	Euclid	Not transformed
13449	SRR1074189_Thyroid	thyroid	0.775097380909723	Jaccard	Spearman	Euclid	Not transformed
13450	SRR1074239_Colon_Transverse	colon	0.25950260445021	Jaccard	Spearman	Euclid	Not transformed
13451	SRR1074314_Colon_Transverse	colon	0.208794598876005	Jaccard	Spearman	Euclid	Not transformed
13452	SRR1074337_Colon_Sigmoid	colon	0.534054497434673	Jaccard	Spearman	Euclid	Not transformed
13453	SRR1074410_Prostate	prostate	-0.134986746203378	Jaccard	Spearman	Euclid	Not transformed
13454	SRR1074694_Thyroid	thyroid	0.730322286060719	Jaccard	Spearman	Euclid	Not transformed
13455	SRR1075078_Colon_Transverse	colon	0.306067775584546	Jaccard	Spearman	Euclid	Not transformed
13456	SRR1075102_Liver	liver	0.559734103508948	Jaccard	Spearman	Euclid	Not transformed
13457	SRR1075126_Prostate	prostate	-0.0580726794278827	Jaccard	Spearman	Euclid	Not transformed
13458	SRR1075530_Prostate	prostate	-0.0966714486884273	Jaccard	Spearman	Euclid	Not transformed
13459	SRR1075729_Colon_Transverse	colon	0.239230659758981	Jaccard	Spearman	Euclid	Not transformed
13460	SRR1075804_Liver	liver	0.0927654445807675	Jaccard	Spearman	Euclid	Not transformed
13461	SRR1076022_Liver	liver	0.590992237773785	Jaccard	Spearman	Euclid	Not transformed
13462	SRR1076120_Prostate	prostate	-0.130868494406807	Jaccard	Spearman	Euclid	Not transformed
13463	SRR1076753_Thyroid	thyroid	0.779716624494207	Jaccard	Spearman	Euclid	Not transformed
13464	SRR1076940_Colon_Transverse	colon	0.559528777261562	Jaccard	Spearman	Euclid	Not transformed
13465	SRR1077066_Colon_Transverse	colon	0.457127982703711	Jaccard	Spearman	Euclid	Not transformed
13466	SRR1077380_Colon_Sigmoid	colon	0.35342656003162	Jaccard	Spearman	Euclid	Not transformed
13467	SRR1077429_Prostate	prostate	-0.101866679150548	Jaccard	Spearman	Euclid	Not transformed
13468	SRR1077667_Colon_Transverse	colon	0.200236452171455	Jaccard	Spearman	Euclid	Not transformed
13469	SRR1078164_Prostate	prostate	-0.114758452106223	Jaccard	Spearman	Euclid	Not transformed
13470	SRR1078278_Colon_Transverse	colon	0.239442292734042	Jaccard	Spearman	Euclid	Not transformed
13471	SRR1078684_Prostate	prostate	-0.146636324324842	Jaccard	Spearman	Euclid	Not transformed
13472	SRR1078855_Prostate	prostate	-0.078502765167786	Jaccard	Spearman	Euclid	Not transformed
13473	SRR1078948_Colon_Transverse	colon	0.391951049398362	Jaccard	Spearman	Euclid	Not transformed
13474	SRR1079567_Colon_Transverse	colon	0.201160343445464	Jaccard	Spearman	Euclid	Not transformed
13475	SRR1080117_Liver	liver	0.702300082342564	Jaccard	Spearman	Euclid	Not transformed
13476	SRR1080222_Colon_Transverse	colon	0.208319732426726	Jaccard	Spearman	Euclid	Not transformed
13477	SRR1080294_Liver	liver	0.586279120291523	Jaccard	Spearman	Euclid	Not transformed
13478	SRR1080318_Prostate	prostate	-0.0590877493158651	Jaccard	Spearman	Euclid	Not transformed
13479	SRR1080366_Kidney_Cortex	kidney	-0.298788345991903	Jaccard	Spearman	Euclid	Not transformed
13480	SRR1080696_Prostate	prostate	-0.117248947538176	Jaccard	Spearman	Euclid	Not transformed
13481	SRR1080951_Colon_Transverse	colon	0.203940239065239	Jaccard	Spearman	Euclid	Not transformed
13482	SRR1081068_Colon_Sigmoid	colon	0.532717305667766	Jaccard	Spearman	Euclid	Not transformed
13483	SRR1081116_Colon_Transverse	colon	0.271398913343298	Jaccard	Spearman	Euclid	Not transformed
13484	SRR1081184_Liver	liver	0.0979319608132321	Jaccard	Spearman	Euclid	Not transformed
13485	SRR1081332_Colon_Transverse	colon	0.222170074792555	Jaccard	Spearman	Euclid	Not transformed
13486	SRR1081493_Colon_Transverse	colon	0.224064132289932	Jaccard	Spearman	Euclid	Not transformed
13487	SRR1081789_Prostate	prostate	-0.0661696075127698	Jaccard	Spearman	Euclid	Not transformed
13488	SRR1081813_Colon_Transverse	colon	0.343648513691349	Jaccard	Spearman	Euclid	Not transformed
13489	SRR1082151_Liver	liver	0.471506559320296	Jaccard	Spearman	Euclid	Not transformed
13490	SRR1082238_Colon_Transverse	colon	0.262771008438171	Jaccard	Spearman	Euclid	Not transformed
13491	SRR1082496_Prostate	prostate	-0.0984283186044279	Jaccard	Spearman	Euclid	Not transformed
13492	SRR1082909_Thyroid	thyroid	0.773853123237688	Jaccard	Spearman	Euclid	Not transformed
13493	SRR1083031_Thyroid	thyroid	0.763642903507176	Jaccard	Spearman	Euclid	Not transformed
13494	SRR1083125_Colon_Transverse	colon	0.208376593457869	Jaccard	Spearman	Euclid	Not transformed
13495	SRR1083456_Colon_Transverse	colon	0.210640868282239	Jaccard	Spearman	Euclid	Not transformed
13496	SRR1083504_Colon_Sigmoid	colon	0.563698706396521	Jaccard	Spearman	Euclid	Not transformed
13497	SRR1083678_Colon_Sigmoid	colon	0.5423111269957	Jaccard	Spearman	Euclid	Not transformed
13498	SRR1083732_Prostate	prostate	-0.108769827027638	Jaccard	Spearman	Euclid	Not transformed
13499	SRR1083868_Colon_Transverse	colon	0.199232234347212	Jaccard	Spearman	Euclid	Not transformed
13500	SRR1083983_Liver	liver	0.591908409660406	Jaccard	Spearman	Euclid	Not transformed
13501	SRR1084505_Colon_Sigmoid	colon	0.255936353869698	Jaccard	Spearman	Euclid	Not transformed
13502	SRR1085235_Colon_Transverse	colon	0.338340796505352	Jaccard	Spearman	Euclid	Not transformed
13503	SRR1085259_Colon_Transverse	colon	0.29770751354337	Jaccard	Spearman	Euclid	Not transformed
13504	SRR1085687_Thyroid	thyroid	0.756357923757751	Jaccard	Spearman	Euclid	Not transformed
13505	SRR1085759_Kidney_Cortex	kidney	-0.309572259244534	Jaccard	Spearman	Euclid	Not transformed
13506	SRR1086020_Colon_Sigmoid	colon	0.551548307897737	Jaccard	Spearman	Euclid	Not transformed
13507	SRR1086164_Colon_Transverse	colon	0.199982356655049	Jaccard	Spearman	Euclid	Not transformed
13508	SRR1086256_Liver	liver	0.661075911602788	Jaccard	Spearman	Euclid	Not transformed
13509	SRR1086441_Prostate	prostate	-0.0986603435293277	Jaccard	Spearman	Euclid	Not transformed
13510	SRR1086514_Prostate	prostate	-0.151564904922309	Jaccard	Spearman	Euclid	Not transformed
13511	SRR1086869_Prostate	prostate	-0.0973923425348286	Jaccard	Spearman	Euclid	Not transformed
13512	SRR1087007_Liver	liver	0.672377928149065	Jaccard	Spearman	Euclid	Not transformed
13513	SRR1087271_Colon_Sigmoid	colon	0.516151187065305	Jaccard	Spearman	Euclid	Not transformed
13514	SRR1087321_Liver	liver	0.697106690111284	Jaccard	Spearman	Euclid	Not transformed
13515	SRR1087704_Colon_Transverse	colon	0.209439634669007	Jaccard	Spearman	Euclid	Not transformed
13516	SRR1087752_Colon_Transverse	colon	0.538717356148971	Jaccard	Spearman	Euclid	Not transformed
13517	SRR1088044_Thyroid	thyroid	0.276365860360011	Jaccard	Spearman	Euclid	Not transformed
13518	SRR1088808_Thyroid	thyroid	0.745117579560638	Jaccard	Spearman	Euclid	Not transformed
13519	SRR1089207_Colon_Transverse	colon	0.211562495754281	Jaccard	Spearman	Euclid	Not transformed
13520	SRR1089446_Liver	liver	0.668420193506627	Jaccard	Spearman	Euclid	Not transformed
13521	SRR1089504_Kidney_Cortex	kidney	-0.556877333193638	Jaccard	Spearman	Euclid	Not transformed
13522	SRR1089809_Thyroid	thyroid	0.707242080251954	Jaccard	Spearman	Euclid	Not transformed
13523	SRR1089926_Thyroid	thyroid	0.774510069111538	Jaccard	Spearman	Euclid	Not transformed
13524	SRR1090095_Liver	liver	0.113860786652919	Jaccard	Spearman	Euclid	Not transformed
13525	SRR1090119_Colon_Transverse	colon	0.346276787775688	Jaccard	Spearman	Euclid	Not transformed
13526	SRR1090334_Colon_Transverse	colon	0.480209725297102	Jaccard	Spearman	Euclid	Not transformed
13527	SRR1090383_Colon_Transverse	colon	0.208706854384599	Jaccard	Spearman	Euclid	Not transformed
13528	SRR1090431_Colon_Sigmoid	colon	0.555914874536238	Jaccard	Spearman	Euclid	Not transformed
13529	SRR1090556_Liver	liver	0.498908652709931	Jaccard	Spearman	Euclid	Not transformed
