names	tissues	correlation	ontology	similarity.measure	expr.distance	status	Batch
40196	SRR1404951_Colon_Sigmoid	Colon	0.315123151141005	Jaccard	Spearman	Euclid	RUV	GTEX
40197	SRR1404988_Thyroid	Thyroid	0.725953154080027	Jaccard	Spearman	Euclid	RUV	GTEX
40198	SRR1405054_Liver	Liver	0.54675626788151	Jaccard	Spearman	Euclid	RUV	GTEX
40199	SRR1405311_Colon_Transverse	Colon	0.364069677478968	Jaccard	Spearman	Euclid	RUV	GTEX
40200	SRR1405461_Colon_Sigmoid	Colon	0.348001538683179	Jaccard	Spearman	Euclid	RUV	GTEX
40201	SRR1405921_Colon_Sigmoid	Colon	0.281764747159148	Jaccard	Spearman	Euclid	RUV	GTEX
40202	SRR1406307_Thyroid	Thyroid	0.71072665627993	Jaccard	Spearman	Euclid	RUV	GTEX
40203	SRR1406394_Colon_Sigmoid	Colon	0.648650520102686	Jaccard	Spearman	Euclid	RUV	GTEX
40204	SRR1406478_Colon_Sigmoid	Colon	0.304840151276792	Jaccard	Spearman	Euclid	RUV	GTEX
40205	SRR1406502_Thyroid	Thyroid	0.729138515611318	Jaccard	Spearman	Euclid	RUV	GTEX
40206	SRR1406709_Colon_Sigmoid	Colon	0.283728681667711	Jaccard	Spearman	Euclid	RUV	GTEX
40207	SRR1407000_Colon_Transverse	Colon	0.577364869080831	Jaccard	Spearman	Euclid	RUV	GTEX
40208	SRR1407018_Colon_Transverse	Colon	0.329715293125645	Jaccard	Spearman	Euclid	RUV	GTEX
40209	SRR1407179_Liver	Liver	0.593793572338659	Jaccard	Spearman	Euclid	RUV	GTEX
40210	SRR1407273_Thyroid	Thyroid	0.83047497435942	Jaccard	Spearman	Euclid	RUV	GTEX
40211	SRR1407693_Colon_Transverse	Colon	0.356895336930155	Jaccard	Spearman	Euclid	RUV	GTEX
40212	SRR1408512_Liver	Liver	0.569511744472688	Jaccard	Spearman	Euclid	RUV	GTEX
40213	SRR1408633_Thyroid	Thyroid	0.784560206353343	Jaccard	Spearman	Euclid	RUV	GTEX
40214	SRR1408703_Prostate	Prostate	0.201865317295817	Jaccard	Spearman	Euclid	RUV	GTEX
40215	SRR1409046_Colon_Transverse	Colon	0.638728806153354	Jaccard	Spearman	Euclid	RUV	GTEX
40216	SRR1409326_Colon_Sigmoid	Colon	0.404429685586403	Jaccard	Spearman	Euclid	RUV	GTEX
40217	SRR1409721_Thyroid	Thyroid	0.753785177762268	Jaccard	Spearman	Euclid	RUV	GTEX
40218	SRR1409790_Liver	Liver	0.550058151408496	Jaccard	Spearman	Euclid	RUV	GTEX
40219	SRR1409875_Thyroid	Thyroid	0.707377966659399	Jaccard	Spearman	Euclid	RUV	GTEX
40220	SRR1410404_Colon_Transverse	Colon	0.289327163080912	Jaccard	Spearman	Euclid	RUV	GTEX
40221	SRR1410469_Thyroid	Thyroid	0.640057552967164	Jaccard	Spearman	Euclid	RUV	GTEX
40222	SRR1410550_Colon_Sigmoid	Colon	0.306695705900302	Jaccard	Spearman	Euclid	RUV	GTEX
40223	SRR1410634_Colon_Sigmoid	Colon	0.704060402575752	Jaccard	Spearman	Euclid	RUV	GTEX
40224	SRR1410699_Colon_Sigmoid	Colon	0.302903278611555	Jaccard	Spearman	Euclid	RUV	GTEX
40225	SRR1410720_Colon_Sigmoid	Colon	0.233339205475805	Jaccard	Spearman	Euclid	RUV	GTEX
40226	SRR1411002_Thyroid	Thyroid	0.769620412440178	Jaccard	Spearman	Euclid	RUV	GTEX
40227	SRR1412969_Liver	Liver	0.571836199272708	Jaccard	Spearman	Euclid	RUV	GTEX
40228	SRR1413008_Liver	Liver	0.522240402186051	Jaccard	Spearman	Euclid	RUV	GTEX
40229	SRR1413032_Thyroid	Thyroid	0.735398444130357	Jaccard	Spearman	Euclid	RUV	GTEX
40230	SRR1413262_Colon_Sigmoid	Colon	0.409487165709508	Jaccard	Spearman	Euclid	RUV	GTEX
40231	SRR1413851_Thyroid	Thyroid	0.806621785184335	Jaccard	Spearman	Euclid	RUV	GTEX
40232	SRR1414185_Liver	Liver	0.53210436309923	Jaccard	Spearman	Euclid	RUV	GTEX
40233	SRR1414332_Prostate	Prostate	0.197527398041123	Jaccard	Spearman	Euclid	RUV	GTEX
40234	SRR1414356_Thyroid	Thyroid	0.74484329983663	Jaccard	Spearman	Euclid	RUV	GTEX
40235	SRR1414471_Thyroid	Thyroid	0.767455089524094	Jaccard	Spearman	Euclid	RUV	GTEX
40236	SRR1414515_Liver	Liver	0.605612493770463	Jaccard	Spearman	Euclid	RUV	GTEX
40237	SRR1414637_Liver	Liver	0.526594163956207	Jaccard	Spearman	Euclid	RUV	GTEX
40238	SRR1414792_Liver	Liver	0.54868572725071	Jaccard	Spearman	Euclid	RUV	GTEX
40239	SRR1415173_Colon_Transverse	Colon	0.542595259170065	Jaccard	Spearman	Euclid	RUV	GTEX
40240	SRR1415195_Thyroid	Thyroid	0.712896491957156	Jaccard	Spearman	Euclid	RUV	GTEX
40241	SRR1415274_Thyroid	Thyroid	0.756478589434935	Jaccard	Spearman	Euclid	RUV	GTEX
40242	SRR1415660_Thyroid	Thyroid	0.744726696861534	Jaccard	Spearman	Euclid	RUV	GTEX
40243	SRR1415854_Colon_Transverse	Colon	0.282264956916634	Jaccard	Spearman	Euclid	RUV	GTEX
40244	SRR1415980_Thyroid	Thyroid	0.707458320310082	Jaccard	Spearman	Euclid	RUV	GTEX
40245	SRR1416455_Colon_Sigmoid	Colon	0.276535590706777	Jaccard	Spearman	Euclid	RUV	GTEX
40246	SRR1416516_Kidney_Cortex	Kidney	-0.0610320098712408	Jaccard	Spearman	Euclid	RUV	GTEX
40247	SRR1416636_Prostate	Prostate	0.162498293322027	Jaccard	Spearman	Euclid	RUV	GTEX
40248	SRR1418262_Colon_Sigmoid	Colon	0.230589012519793	Jaccard	Spearman	Euclid	RUV	GTEX
40249	SRR1418492_Colon_Transverse	Colon	0.328927643304858	Jaccard	Spearman	Euclid	RUV	GTEX
40250	SRR1418650_Thyroid	Thyroid	0.774292099337077	Jaccard	Spearman	Euclid	RUV	GTEX
40251	SRR1418688_Thyroid	Thyroid	0.728596976912473	Jaccard	Spearman	Euclid	RUV	GTEX
40252	SRR1419211_Thyroid	Thyroid	0.79754090243669	Jaccard	Spearman	Euclid	RUV	GTEX
40253	SRR1419495_Colon_Sigmoid	Colon	0.219904244402165	Jaccard	Spearman	Euclid	RUV	GTEX
40254	SRR1419593_Thyroid	Thyroid	0.788490718243635	Jaccard	Spearman	Euclid	RUV	GTEX
40255	SRR1419848_Thyroid	Thyroid	0.740708307598068	Jaccard	Spearman	Euclid	RUV	GTEX
40256	SRR1419941_Colon_Sigmoid	Colon	0.687921649742642	Jaccard	Spearman	Euclid	RUV	GTEX
40257	SRR1420129_Colon_Sigmoid	Colon	0.266003130118144	Jaccard	Spearman	Euclid	RUV	GTEX
40258	SRR1420391_Colon_Transverse	Colon	0.47965079560375	Jaccard	Spearman	Euclid	RUV	GTEX
40259	SRR1420413_Colon_Transverse	Colon	0.603277511648365	Jaccard	Spearman	Euclid	RUV	GTEX
40260	SRR1420538_Colon_Sigmoid	Colon	0.269625117853926	Jaccard	Spearman	Euclid	RUV	GTEX
40261	SRR1420649_Kidney_Cortex	Kidney	0.48163040330721	Jaccard	Spearman	Euclid	RUV	GTEX
40262	SRR1421159_Prostate	Prostate	0.154005460896224	Jaccard	Spearman	Euclid	RUV	GTEX
40263	SRR1421223_Thyroid	Thyroid	0.693028667173621	Jaccard	Spearman	Euclid	RUV	GTEX
40264	SRR1430088_Colon_Sigmoid	Colon	0.513514746621769	Jaccard	Spearman	Euclid	RUV	GTEX
40265	SRR1430703_Colon_Sigmoid	Colon	0.454903299375529	Jaccard	Spearman	Euclid	RUV	GTEX
40266	SRR1430839_Colon_Transverse	Colon	0.29198950074904	Jaccard	Spearman	Euclid	RUV	GTEX
40267	SRR1430928_Prostate	Prostate	0.180929337409592	Jaccard	Spearman	Euclid	RUV	GTEX
40268	SRR1431139_Prostate	Prostate	0.0847035916978423	Jaccard	Spearman	Euclid	RUV	GTEX
40269	SRR1431248_Liver	Liver	0.532268464173657	Jaccard	Spearman	Euclid	RUV	GTEX
40270	SRR1431552_Thyroid	Thyroid	0.729699658686871	Jaccard	Spearman	Euclid	RUV	GTEX
40271	SRR1431991_Thyroid	Thyroid	0.73694903033122	Jaccard	Spearman	Euclid	RUV	GTEX
40272	SRR1432014_Prostate	Prostate	0.153647487775005	Jaccard	Spearman	Euclid	RUV	GTEX
40273	SRR1432165_Colon_Sigmoid	Colon	0.230701007030818	Jaccard	Spearman	Euclid	RUV	GTEX
40274	SRR1432231_Colon_Sigmoid	Colon	0.307904559030647	Jaccard	Spearman	Euclid	RUV	GTEX
40275	SRR1432650_Kidney_Cortex	Kidney	0.609031348360729	Jaccard	Spearman	Euclid	RUV	GTEX
40276	SRR1432783_Colon_Sigmoid	Colon	0.303085651583463	Jaccard	Spearman	Euclid	RUV	GTEX
40277	SRR1433066_Kidney_Cortex	Kidney	0.402369437123475	Jaccard	Spearman	Euclid	RUV	GTEX
40278	SRR1433311_Thyroid	Thyroid	0.733868485591355	Jaccard	Spearman	Euclid	RUV	GTEX
40279	SRR1433329_Prostate	Prostate	0.166684147985927	Jaccard	Spearman	Euclid	RUV	GTEX
40280	SRR1433476_Liver	Liver	0.518776405260833	Jaccard	Spearman	Euclid	RUV	GTEX
40281	SRR1433708_Colon_Transverse	Colon	0.230796695235269	Jaccard	Spearman	Euclid	RUV	GTEX
40282	SRR1433729_Liver	Liver	0.511929037446338	Jaccard	Spearman	Euclid	RUV	GTEX
40283	SRR1433902_Colon_Transverse	Colon	0.328107756320871	Jaccard	Spearman	Euclid	RUV	GTEX
40284	SRR1434182_Thyroid	Thyroid	0.786547551270443	Jaccard	Spearman	Euclid	RUV	GTEX
40285	SRR1434228_Prostate	Prostate	0.133186562499735	Jaccard	Spearman	Euclid	RUV	GTEX
40286	SRR1434545_Prostate	Prostate	0.156726022753381	Jaccard	Spearman	Euclid	RUV	GTEX
40287	SRR1434631_Colon_Transverse	Colon	0.460087674219369	Jaccard	Spearman	Euclid	RUV	GTEX
40288	SRR1434689_Thyroid	Thyroid	0.79119208798285	Jaccard	Spearman	Euclid	RUV	GTEX
40289	SRR1434760_Thyroid	Thyroid	0.778192582593274	Jaccard	Spearman	Euclid	RUV	GTEX
40290	SRR1434910_Thyroid	Thyroid	0.81943025280614	Jaccard	Spearman	Euclid	RUV	GTEX
40291	SRR1435113_Thyroid	Thyroid	0.735379524397672	Jaccard	Spearman	Euclid	RUV	GTEX
40292	SRR1435667_Prostate	Prostate	0.214708363121676	Jaccard	Spearman	Euclid	RUV	GTEX
40293	SRR1435730_Kidney_Cortex	Kidney	0.471163985100646	Jaccard	Spearman	Euclid	RUV	GTEX
40294	SRR1436021_Prostate	Prostate	0.173657004424293	Jaccard	Spearman	Euclid	RUV	GTEX
40295	SRR1436042_Thyroid	Thyroid	0.678974390367745	Jaccard	Spearman	Euclid	RUV	GTEX
40296	SRR1436228_Liver	Liver	0.498839549219171	Jaccard	Spearman	Euclid	RUV	GTEX
40297	SRR1436280_Colon_Sigmoid	Colon	0.460466584196525	Jaccard	Spearman	Euclid	RUV	GTEX
40298	SRR1436515_Thyroid	Thyroid	0.671760620212605	Jaccard	Spearman	Euclid	RUV	GTEX
40299	SRR1436583_Colon_Sigmoid	Colon	0.236444912723964	Jaccard	Spearman	Euclid	RUV	GTEX
40300	SRR1436629_Thyroid	Thyroid	0.745925169905075	Jaccard	Spearman	Euclid	RUV	GTEX
40301	SRR1437056_Thyroid	Thyroid	0.744098024327647	Jaccard	Spearman	Euclid	RUV	GTEX
40302	SRR1437143_Prostate	Prostate	0.212167855280864	Jaccard	Spearman	Euclid	RUV	GTEX
40303	SRR1437163_Prostate	Prostate	0.0924424764570344	Jaccard	Spearman	Euclid	RUV	GTEX
40304	SRR1437274_Kidney_Cortex	Kidney	0.641473536680708	Jaccard	Spearman	Euclid	RUV	GTEX
40305	SRR1437514_Colon_Transverse	Colon	0.302346633573617	Jaccard	Spearman	Euclid	RUV	GTEX
40306	SRR1437598_Colon_Sigmoid	Colon	0.282180664722376	Jaccard	Spearman	Euclid	RUV	GTEX
40307	SRR1439697_Colon_Transverse	Colon	0.535887389415744	Jaccard	Spearman	Euclid	RUV	GTEX
40308	SRR1440467_Liver	Liver	0.597700946205671	Jaccard	Spearman	Euclid	RUV	GTEX
40309	SRR1440584_Thyroid	Thyroid	0.752505519188748	Jaccard	Spearman	Euclid	RUV	GTEX
40310	SRR1440625_Thyroid	Thyroid	0.737660228236079	Jaccard	Spearman	Euclid	RUV	GTEX
40311	SRR1440809_Colon_Sigmoid	Colon	0.21770997503125	Jaccard	Spearman	Euclid	RUV	GTEX
40312	SRR1441178_Prostate	Prostate	0.192844926160417	Jaccard	Spearman	Euclid	RUV	GTEX
40313	SRR1441483_Thyroid	Thyroid	0.83517847879899	Jaccard	Spearman	Euclid	RUV	GTEX
40314	SRR1441631_Thyroid	Thyroid	0.727133495099597	Jaccard	Spearman	Euclid	RUV	GTEX
40315	SRR1441768_Colon_Transverse	Colon	0.322091008941824	Jaccard	Spearman	Euclid	RUV	GTEX
40316	SRR1441804_Prostate	Prostate	0.0706399948991337	Jaccard	Spearman	Euclid	RUV	GTEX
40317	SRR1441913_Colon_Sigmoid	Colon	0.472120808251042	Jaccard	Spearman	Euclid	RUV	GTEX
40318	SRR1442440_Colon_Sigmoid	Colon	0.280640429161262	Jaccard	Spearman	Euclid	RUV	GTEX
40319	SRR1442612_Prostate	Prostate	0.14412210173572	Jaccard	Spearman	Euclid	RUV	GTEX
40320	SRR1442708_Kidney_Cortex	Kidney	0.140650382320391	Jaccard	Spearman	Euclid	RUV	GTEX
40321	SRR1443092_Kidney_Cortex	Kidney	0.633513637051996	Jaccard	Spearman	Euclid	RUV	GTEX
40322	SRR1443137_Prostate	Prostate	0.198865788765367	Jaccard	Spearman	Euclid	RUV	GTEX
40323	SRR1443399_Colon_Sigmoid	Colon	0.318249942480374	Jaccard	Spearman	Euclid	RUV	GTEX
40324	SRR1443419_Thyroid	Thyroid	0.847358605166273	Jaccard	Spearman	Euclid	RUV	GTEX
40325	SRR1443695_Thyroid	Thyroid	0.756373522343542	Jaccard	Spearman	Euclid	RUV	GTEX
40326	SRR1443776_Liver	Liver	0.524479512059605	Jaccard	Spearman	Euclid	RUV	GTEX
40327	SRR1443800_Colon_Sigmoid	Colon	0.261956052061576	Jaccard	Spearman	Euclid	RUV	GTEX
40328	SRR1444043_Colon_Transverse	Colon	0.669667854839456	Jaccard	Spearman	Euclid	RUV	GTEX
40329	SRR1444083_Liver	Liver	0.545505599933403	Jaccard	Spearman	Euclid	RUV	GTEX
40330	SRR1444523_Colon_Transverse	Colon	0.384561095179444	Jaccard	Spearman	Euclid	RUV	GTEX
40331	SRR1444701_Colon_Sigmoid	Colon	0.229875451488789	Jaccard	Spearman	Euclid	RUV	GTEX
40332	SRR1444978_Colon_Transverse	Colon	0.493013721819677	Jaccard	Spearman	Euclid	RUV	GTEX
40333	SRR1445218_Liver	Liver	0.527219229225885	Jaccard	Spearman	Euclid	RUV	GTEX
40334	SRR1445426_Colon_Sigmoid	Colon	0.400557154946939	Jaccard	Spearman	Euclid	RUV	GTEX
40335	SRR1445765_Thyroid	Thyroid	0.717366459167169	Jaccard	Spearman	Euclid	RUV	GTEX
40336	SRR1445835_Kidney_Cortex	Kidney	0.568821336188491	Jaccard	Spearman	Euclid	RUV	GTEX
40337	SRR1446114_Thyroid	Thyroid	0.729247278308083	Jaccard	Spearman	Euclid	RUV	GTEX
40338	SRR1446203_Liver	Liver	0.55918393355289	Jaccard	Spearman	Euclid	RUV	GTEX
40339	SRR1446265_Colon_Transverse	Colon	0.356404454527265	Jaccard	Spearman	Euclid	RUV	GTEX
40340	SRR1446606_Thyroid	Thyroid	0.656964365967879	Jaccard	Spearman	Euclid	RUV	GTEX
40341	SRR1446716_Colon_Sigmoid	Colon	0.276798560267569	Jaccard	Spearman	Euclid	RUV	GTEX
40342	SRR1447325_Thyroid	Thyroid	0.659188384225868	Jaccard	Spearman	Euclid	RUV	GTEX
40343	SRR1447481_Colon_Transverse	Colon	0.292087272332615	Jaccard	Spearman	Euclid	RUV	GTEX
40344	SRR1447547_Liver	Liver	0.550181829038499	Jaccard	Spearman	Euclid	RUV	GTEX
40345	SRR1447631_Kidney_Cortex	Kidney	0.47893018200313	Jaccard	Spearman	Euclid	RUV	GTEX
40346	SRR1451857_Thyroid	Thyroid	0.738485106495848	Jaccard	Spearman	Euclid	RUV	GTEX
40347	SRR1452222_Colon_Sigmoid	Colon	0.232288814308901	Jaccard	Spearman	Euclid	RUV	GTEX
40348	SRR1452888_Kidney_Cortex	Kidney	0.680237558590599	Jaccard	Spearman	Euclid	RUV	GTEX
40349	SRR1453005_Prostate	Prostate	0.222436794176428	Jaccard	Spearman	Euclid	RUV	GTEX
40350	SRR1453434_Prostate	Prostate	0.149198670912075	Jaccard	Spearman	Euclid	RUV	GTEX
40351	SRR1453747_Colon_Sigmoid	Colon	0.335595082252991	Jaccard	Spearman	Euclid	RUV	GTEX
40352	SRR1453787_Thyroid	Thyroid	0.773559728999843	Jaccard	Spearman	Euclid	RUV	GTEX
40353	SRR1454031_Colon_Sigmoid	Colon	0.437663764103053	Jaccard	Spearman	Euclid	RUV	GTEX
40354	SRR1454265_Thyroid	Thyroid	0.716459975756889	Jaccard	Spearman	Euclid	RUV	GTEX
40355	SRR1454498_Thyroid	Thyroid	0.683314437172146	Jaccard	Spearman	Euclid	RUV	GTEX
40356	SRR1454821_Colon_Sigmoid	Colon	0.358327325117962	Jaccard	Spearman	Euclid	RUV	GTEX
40357	SRR1455104_Thyroid	Thyroid	0.804777781168055	Jaccard	Spearman	Euclid	RUV	GTEX
40358	SRR1455413_Prostate	Prostate	0.0859432390857046	Jaccard	Spearman	Euclid	RUV	GTEX
40359	SRR1455436_Thyroid	Thyroid	0.728103289677617	Jaccard	Spearman	Euclid	RUV	GTEX
40360	SRR1455653_Liver	Liver	0.509190063818191	Jaccard	Spearman	Euclid	RUV	GTEX
40361	SRR1455741_Colon_Sigmoid	Colon	0.204060013649026	Jaccard	Spearman	Euclid	RUV	GTEX
40362	SRR1455878_Liver	Liver	0.555774391593693	Jaccard	Spearman	Euclid	RUV	GTEX
40363	SRR1456051_Liver	Liver	0.546390756314271	Jaccard	Spearman	Euclid	RUV	GTEX
40364	SRR1456093_Colon_Sigmoid	Colon	0.251134244712847	Jaccard	Spearman	Euclid	RUV	GTEX
40365	SRR1456208_Thyroid	Thyroid	0.746642095262085	Jaccard	Spearman	Euclid	RUV	GTEX
40366	SRR1456250_Colon_Sigmoid	Colon	0.364198302214171	Jaccard	Spearman	Euclid	RUV	GTEX
40367	SRR1456548_Prostate	Prostate	0.0803626762053264	Jaccard	Spearman	Euclid	RUV	GTEX
40368	SRR1456591_Thyroid	Thyroid	0.709990627146143	Jaccard	Spearman	Euclid	RUV	GTEX
40369	SRR1456611_Prostate	Prostate	0.177519677662175	Jaccard	Spearman	Euclid	RUV	GTEX
40370	SRR1456711_Kidney_Cortex	Kidney	0.521580250750622	Jaccard	Spearman	Euclid	RUV	GTEX
40371	SRR1456771_Colon_Sigmoid	Colon	0.261918926687284	Jaccard	Spearman	Euclid	RUV	GTEX
40372	SRR1457080_Colon_Transverse	Colon	0.339863771481939	Jaccard	Spearman	Euclid	RUV	GTEX
40373	SRR1457197_Thyroid	Thyroid	0.728336296860188	Jaccard	Spearman	Euclid	RUV	GTEX
40374	SRR1457336_Colon_Sigmoid	Colon	0.306761652579443	Jaccard	Spearman	Euclid	RUV	GTEX
40375	SRR1457925_Thyroid	Thyroid	0.710655092575094	Jaccard	Spearman	Euclid	RUV	GTEX
40376	SRR1457972_Thyroid	Thyroid	0.780046348308207	Jaccard	Spearman	Euclid	RUV	GTEX
40377	SRR1458198_Prostate	Prostate	0.0820669171379397	Jaccard	Spearman	Euclid	RUV	GTEX
40378	SRR1458380_Colon_Sigmoid	Colon	0.432382199254969	Jaccard	Spearman	Euclid	RUV	GTEX
40379	SRR1458506_Thyroid	Thyroid	0.707350647154343	Jaccard	Spearman	Euclid	RUV	GTEX
40380	SRR1458529_Colon_Sigmoid	Colon	0.413075031670584	Jaccard	Spearman	Euclid	RUV	GTEX
40381	SRR1458574_Colon_Transverse	Colon	0.31376210090812	Jaccard	Spearman	Euclid	RUV	GTEX
40382	SRR1459324_Colon_Sigmoid	Colon	0.204392205873801	Jaccard	Spearman	Euclid	RUV	GTEX
40383	SRR1459465_Prostate	Prostate	0.185214450733333	Jaccard	Spearman	Euclid	RUV	GTEX
40384	SRR1459697_Thyroid	Thyroid	0.804385399163346	Jaccard	Spearman	Euclid	RUV	GTEX
40385	SRR1460235_Thyroid	Thyroid	0.72839855529572	Jaccard	Spearman	Euclid	RUV	GTEX
40386	SRR1460409_Prostate	Prostate	0.132760647661415	Jaccard	Spearman	Euclid	RUV	GTEX
40387	SRR1464353_Thyroid	Thyroid	0.785136838579701	Jaccard	Spearman	Euclid	RUV	GTEX
40388	SRR1464432_Colon_Transverse	Colon	0.332338252719792	Jaccard	Spearman	Euclid	RUV	GTEX
40389	SRR1464812_Colon_Sigmoid	Colon	0.389693164692263	Jaccard	Spearman	Euclid	RUV	GTEX
40390	SRR1464897_Colon_Transverse	Colon	0.342869226232159	Jaccard	Spearman	Euclid	RUV	GTEX
40391	SRR1465153_Thyroid	Thyroid	0.78184788967152	Jaccard	Spearman	Euclid	RUV	GTEX
40392	SRR1465248_Colon_Sigmoid	Colon	0.2923900027791	Jaccard	Spearman	Euclid	RUV	GTEX
40393	SRR1465375_Prostate	Prostate	0.184949007619941	Jaccard	Spearman	Euclid	RUV	GTEX
40394	SRR1465480_Prostate	Prostate	0.184822414731517	Jaccard	Spearman	Euclid	RUV	GTEX
40395	SRR1465871_Kidney_Cortex	Kidney	0.30473207322405	Jaccard	Spearman	Euclid	RUV	GTEX
40396	SRR1466091_Colon_Sigmoid	Colon	0.21472897606001	Jaccard	Spearman	Euclid	RUV	GTEX
40397	SRR1466177_Thyroid	Thyroid	0.807580846310893	Jaccard	Spearman	Euclid	RUV	GTEX
40398	SRR1466278_Colon_Transverse	Colon	0.283948437675639	Jaccard	Spearman	Euclid	RUV	GTEX
40399	SRR1466338_Thyroid	Thyroid	0.63532551433153	Jaccard	Spearman	Euclid	RUV	GTEX
40400	SRR1466597_Colon_Transverse	Colon	0.716676632462304	Jaccard	Spearman	Euclid	RUV	GTEX
40401	SRR1466687_Colon_Transverse	Colon	0.220819775420021	Jaccard	Spearman	Euclid	RUV	GTEX
40402	SRR1466770_Colon_Sigmoid	Colon	0.221695413040437	Jaccard	Spearman	Euclid	RUV	GTEX
40403	SRR1467149_Prostate	Prostate	0.136996105889063	Jaccard	Spearman	Euclid	RUV	GTEX
40404	SRR1467171_Colon_Transverse	Colon	0.300520496557815	Jaccard	Spearman	Euclid	RUV	GTEX
40405	SRR1467194_Colon_Sigmoid	Colon	0.222240367597635	Jaccard	Spearman	Euclid	RUV	GTEX
40406	SRR1467544_Colon_Transverse	Colon	0.278436766179878	Jaccard	Spearman	Euclid	RUV	GTEX
40407	SRR1467943_Colon_Transverse	Colon	0.563770209267451	Jaccard	Spearman	Euclid	RUV	GTEX
40408	SRR1468096_Colon_Sigmoid	Colon	0.239078694110736	Jaccard	Spearman	Euclid	RUV	GTEX
40409	SRR1468118_Prostate	Prostate	0.0464519117319989	Jaccard	Spearman	Euclid	RUV	GTEX
40410	SRR1468184_Thyroid	Thyroid	0.75831233115263	Jaccard	Spearman	Euclid	RUV	GTEX
40411	SRR1468314_Liver	Liver	0.58882159910082	Jaccard	Spearman	Euclid	RUV	GTEX
40412	SRR1468426_Kidney_Cortex	Kidney	0.549142053534836	Jaccard	Spearman	Euclid	RUV	GTEX
40413	SRR1469102_Thyroid	Thyroid	0.727361879094571	Jaccard	Spearman	Euclid	RUV	GTEX
40414	SRR1469477_Thyroid	Thyroid	0.758584738494473	Jaccard	Spearman	Euclid	RUV	GTEX
40415	SRR1469746_Kidney_Cortex	Kidney	0.460765847252312	Jaccard	Spearman	Euclid	RUV	GTEX
40416	SRR1469791_Thyroid	Thyroid	0.683345798285468	Jaccard	Spearman	Euclid	RUV	GTEX
40417	SRR1470057_Colon_Sigmoid	Colon	0.248334470278379	Jaccard	Spearman	Euclid	RUV	GTEX
40418	SRR1470253_Prostate	Prostate	0.261391610915889	Jaccard	Spearman	Euclid	RUV	GTEX
40419	SRR1470513_Colon_Transverse	Colon	0.243110349272373	Jaccard	Spearman	Euclid	RUV	GTEX
40420	SRR1470624_Colon_Transverse	Colon	0.352935385346864	Jaccard	Spearman	Euclid	RUV	GTEX
40421	SRR1470682_Thyroid	Thyroid	0.75865343111147	Jaccard	Spearman	Euclid	RUV	GTEX
40422	SRR1470751_Liver	Liver	0.48647649038594	Jaccard	Spearman	Euclid	RUV	GTEX
40423	SRR1470855_Colon_Sigmoid	Colon	0.408657759965069	Jaccard	Spearman	Euclid	RUV	GTEX
40424	SRR1471178_Prostate	Prostate	0.137860362222813	Jaccard	Spearman	Euclid	RUV	GTEX
40425	SRR1471267_Thyroid	Thyroid	0.798335236738907	Jaccard	Spearman	Euclid	RUV	GTEX
40426	SRR1471291_Colon_Sigmoid	Colon	0.223551622860916	Jaccard	Spearman	Euclid	RUV	GTEX
40427	SRR1471862_Thyroid	Thyroid	0.717170547911834	Jaccard	Spearman	Euclid	RUV	GTEX
40428	SRR1472012_Liver	Liver	0.563200070116668	Jaccard	Spearman	Euclid	RUV	GTEX
40429	SRR1472259_Colon_Transverse	Colon	0.595146355310919	Jaccard	Spearman	Euclid	RUV	GTEX
40430	SRR1472598_Thyroid	Thyroid	0.747553238668781	Jaccard	Spearman	Euclid	RUV	GTEX
40431	SRR1472863_Prostate	Prostate	0.0827073537702046	Jaccard	Spearman	Euclid	RUV	GTEX
40432	SRR1473100_Colon_Transverse	Colon	0.394473047430122	Jaccard	Spearman	Euclid	RUV	GTEX
40433	SRR1473209_Colon_Transverse	Colon	0.38154972893298	Jaccard	Spearman	Euclid	RUV	GTEX
40434	SRR1473232_Colon_Transverse	Colon	0.549806386452041	Jaccard	Spearman	Euclid	RUV	GTEX
40435	SRR1473275_Liver	Liver	0.550073184129953	Jaccard	Spearman	Euclid	RUV	GTEX
40436	SRR1473295_Thyroid	Thyroid	0.790053134798748	Jaccard	Spearman	Euclid	RUV	GTEX
40437	SRR1473361_Colon_Sigmoid	Colon	0.278572229993549	Jaccard	Spearman	Euclid	RUV	GTEX
40438	SRR1473443_Thyroid	Thyroid	0.63647082807946	Jaccard	Spearman	Euclid	RUV	GTEX
40439	SRR1473674_Liver	Liver	0.547352349887539	Jaccard	Spearman	Euclid	RUV	GTEX
40440	SRR1473915_Colon_Sigmoid	Colon	0.243466209567413	Jaccard	Spearman	Euclid	RUV	GTEX
40441	SRR1474000_Colon_Transverse	Colon	0.439033854581749	Jaccard	Spearman	Euclid	RUV	GTEX
40442	SRR1475233_Colon_Sigmoid	Colon	0.231429217971566	Jaccard	Spearman	Euclid	RUV	GTEX
40443	SRR1475281_Thyroid	Thyroid	0.645423829630036	Jaccard	Spearman	Euclid	RUV	GTEX
40444	SRR1475430_Thyroid	Thyroid	0.696949417365259	Jaccard	Spearman	Euclid	RUV	GTEX
40445	SRR1475483_Thyroid	Thyroid	0.777371495641805	Jaccard	Spearman	Euclid	RUV	GTEX
40446	SRR1475785_Colon_Sigmoid	Colon	0.36419712433198	Jaccard	Spearman	Euclid	RUV	GTEX
40447	SRR1476324_Colon_Sigmoid	Colon	0.304964012950887	Jaccard	Spearman	Euclid	RUV	GTEX
